order_id,customer_id,product_id,order_date,quantity,unit_price,discount,sales_channel
O02131,C0281,P018,2025-08-24,5,70.35,0.0205,Direct
O02132,C0093,P015,2025-08-01,1,77.65,0.0819,Web
O02133,C0038,P002,2025-08-11,1,1108.74,0.0167,Web
O02134,C0073,P016,2025-08-07,5,115.8,0.1087,Web
O02135,C0264,P006,2025-08-10,2,658.37,0.0863,Web
O02136,C0281,P017,2025-08-19,5,225.48,0.106,Web
O02137,C0218,P017,2025-08-28,1,288.35,0.0966,Direct
O02138,C0176,P012,2025-08-14,4,179.18,0.2089,Partner
O02139,C0181,P006,2025-08-17,1,763.81,0.201,Partner
O02140,C0124,P019,2025-08-16,2,344.79,0.0424,Web
O02141,C0127,P004,2025-08-05,4,1434.19,0.1707,Partner
O02142,C0006,P005,2025-08-06,3,499.79,0.0883,Direct
O02143,C0038,P014,2025-08-01,1,131.57,0.1028,Partner
O02144,C0194,P017,2025-08-04,5,280.05,0.0929,Direct
O02145,C0099,P003,2025-08-30,1,1390.03,0.1065,Web
O02146,C0160,P016,2025-08-12,3,143.84,0.0092,Direct
O02147,C0148,P003,2025-08-07,2,1498.26,0.0861,Direct
O02148,C0224,P002,2025-08-31,2,887.65,0.1956,Partner
O02149,C0222,P013,2025-08-21,3,131.64,0.1836,Partner
O02150,C0238,P003,2025-08-16,3,1686.93,0.0986,Web
O02151,C0143,P007,2025-08-18,3,549.6,0.154,Partner
O02152,C0234,P007,2025-08-07,4,594.36,0.0061,Direct
O02153,C0073,P009,2025-08-22,3,185.29,0.0673,Web
O02154,C0166,P007,2025-08-02,4,526.91,0.1586,Partner
O02155,C0205,P002,2025-08-05,1,979.62,0.0384,Direct
O02156,C0066,P002,2025-08-11,5,915.46,0.0977,Partner
O02157,C0127,P008,2025-08-22,1,636.62,0.1502,Partner
O02158,C0260,P007,2025-08-30,2,685.76,0.0521,Web
O02159,C0073,P017,2025-08-31,2,239.37,0.0662,Web
O02160,C0256,P016,2025-08-28,4,147.75,0.0771,Direct
O02161,C0154,P020,2025-08-08,5,335.81,0.093,Direct
O02162,C0081,P018,2025-08-01,3,64.41,0.0484,Direct
O02163,C0177,P012,2025-08-05,1,145.79,0.0267,Direct
O02164,C0005,P015,2025-08-08,5,83.8,0.0402,Direct
O02165,C0157,P018,2025-08-16,1,67.08,0.083,Direct
O02166,C0249,P020,2025-08-19,5,346.6,0.0496,Web
O02167,C0129,P003,2025-08-16,1,1472.07,0.0574,Direct
O02168,C0070,P013,2025-08-06,2,114.22,0.0235,Direct
O02169,C0208,P012,2025-08-10,4,143.13,0.051,Web
O02170,C0017,P010,2025-08-02,5,356.19,0.1448,Partner
O02171,C0051,P012,2025-08-28,5,151.14,0.0129,Direct
O02172,C0142,P018,2025-08-10,1,73.86,0.2093,Partner
O02173,C0055,P017,2025-08-23,4,297.73,0.0205,Direct
O02174,C0040,P020,2025-08-02,5,257.25,0.1078,Direct
O02175,C0096,P013,2025-08-15,2,127.26,0.0231,Web
O02176,C0164,P008,2025-08-08,4,541.44,0.0847,Direct
O02177,C0054,P008,2025-08-26,2,605.87,0.1784,Partner
O02178,C0262,P015,2025-08-26,5,94.53,0.0178,Direct
O02179,C0294,P017,2025-08-30,3,239.52,0.1042,Partner
O02180,C0129,P015,2025-08-12,3,88.55,0.0226,Direct
O02181,C0050,P003,2025-08-08,5,1638.82,0.1137,Web
O02182,C0230,P012,2025-08-26,4,192.65,0.181,Partner
O02183,C0033,P014,2025-08-10,1,129.51,0.177,Partner
O02184,C0051,P003,2025-08-28,4,1411.84,0.0849,Partner
O02185,C0215,P018,2025-08-14,3,71.79,0.0404,Web
O02186,C0227,P018,2025-08-10,2,65.5,0.0321,Web
O02187,C0016,P007,2025-08-14,1,657.16,0.0307,Direct
O02188,C0166,P018,2025-08-30,4,67.71,0.0924,Partner
O02189,C0225,P001,2025-08-21,2,1272.23,0.2057,Partner
O02190,C0151,P010,2025-08-21,5,375.44,0.1048,Web
O02191,C0219,P010,2025-08-10,2,446.25,0.186,Partner
O02192,C0107,P002,2025-08-03,1,887.47,0.0029,Direct
O02193,C0049,P018,2025-08-15,4,79.01,0.1673,Partner
O02194,C0039,P015,2025-08-09,4,88.74,0.1146,Direct
O02195,C0262,P007,2025-08-25,4,520.4,0.0032,Web
O02196,C0054,P015,2025-08-12,5,73.94,0.1186,Web
O02197,C0164,P009,2025-08-25,3,202.05,0.1458,Partner
O02198,C0267,P008,2025-08-16,2,513.43,0.1032,Direct
O02199,C0097,P007,2025-08-30,5,616.39,0.0148,Web
O02200,C0110,P020,2025-08-14,3,273.76,0.0684,Web
O02201,C0126,P002,2025-08-01,5,874.19,0.2058,Partner
O02202,C0023,P015,2025-08-24,5,91.18,0.1609,Partner
O02203,C0016,P002,2025-08-17,4,905.42,0.1139,Partner
O02204,C0053,P017,2025-08-26,4,300.36,0.0059,Direct
O02205,C0133,P018,2025-08-21,2,75.47,0.0707,Direct
O02206,C0087,P014,2025-08-05,2,168.85,0.0692,Direct
O02207,C0035,P015,2025-08-09,3,79.47,0.1153,Direct
O02208,C0179,P018,2025-08-17,5,69.46,0.1065,Partner
O02209,C0049,P010,2025-08-24,3,435.14,0.1419,Partner
O02210,C0250,P020,2025-08-10,4,341.13,0.0967,Direct
O02211,C0021,P008,2025-08-09,2,648.94,0.1577,Partner
O02212,C0229,P008,2025-08-12,5,690.21,0.1167,Direct
O02213,C0232,P006,2025-08-08,1,663.43,0.1392,Partner
O02214,C0271,P014,2025-08-13,4,139.38,0.0457,Web
O02215,C0147,P015,2025-08-29,1,98.42,0.0979,Partner
O02216,C0298,P006,2025-08-04,4,768.53,0.0472,Web
O02217,C0028,P001,2025-08-26,1,1506.17,0.0277,Direct
O02218,C0258,P005,2025-08-11,5,509.15,0.1201,Partner
O02219,C0076,P017,2025-08-01,2,269.21,0.0809,Direct
O02220,C0096,P006,2025-08-31,5,690.6,0.1739,Partner
O02221,C0202,P012,2025-08-23,2,147.84,0.0584,Web
O02222,C0232,P015,2025-08-29,2,102.01,0.0873,Direct
O02223,C0023,P010,2025-08-12,4,415.88,0.0218,Web
O02224,C0109,P008,2025-08-26,3,599.22,0.0633,Direct
O02225,C0171,P013,2025-08-16,2,125.26,0.1268,Partner
O02226,C0046,P020,2025-08-24,5,292.53,0.0362,Direct
O02227,C0122,P015,2025-08-11,4,94.11,0.2045,Partner
O02228,C0200,P010,2025-08-20,1,400.35,0.0932,Direct
O02229,C0002,P006,2025-08-26,2,843.71,0.0608,Direct
O02230,C0126,P010,2025-08-27,1,465.96,0.1013,Direct
O02231,C0253,P006,2025-08-21,2,758.16,0.0787,Direct
O02232,C0223,P006,2025-08-09,4,687.33,0.1015,Web
O02233,C0219,P012,2025-08-20,5,185.42,0.0468,Direct
O02234,C0066,P011,2025-08-04,1,74.33,0.1529,Partner
O02235,C0024,P011,2025-08-31,4,79.08,0.0876,Partner
O02236,C0110,P018,2025-08-27,5,66.35,0.0863,Web
O02237,C0175,P020,2025-08-08,1,305.63,0.0711,Web
O02238,C0015,P002,2025-08-15,4,1109.37,0.084,Web
O02239,C0059,P018,2025-08-07,2,81.81,0.0965,Partner
O02240,C0274,P017,2025-08-26,1,257.15,0.1799,Partner
O02241,C0175,P010,2025-08-07,5,375.54,0.1378,Partner
O02242,C0092,P005,2025-08-10,3,627.03,0.2004,Partner
O02243,C0036,P014,2025-08-12,3,159.23,0.1739,Partner
O02244,C0109,P008,2025-08-19,2,600.75,0.1463,Partner
O02245,C0021,P005,2025-08-01,5,494.09,0.0708,Web
O02246,C0005,P006,2025-08-12,4,736.31,0.1278,Partner
O02247,C0195,P006,2025-08-23,1,612.58,0.0415,Direct
O02248,C0286,P002,2025-08-17,1,1069.52,0.0839,Direct
O02249,C0192,P001,2025-08-05,4,1406.34,0.0927,Web
O02250,C0214,P014,2025-08-21,5,134.47,0.0803,Web
